,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 PERTH ST|1 巴富街_10_whole floor,1 PERTH ST|1 巴富街,10,whole floor,2009-04-22,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2739,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_22_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",22,C,2017-03-07,GFA INCL BW:40 SF ,blank,"GFA INCL BW:40 SF ,blank",40,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2740,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_22_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",22,D,2012-12-28,GFA INCL BW:40 SF ,blank,"GFA INCL BW:40 SF ,blank",40,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2741,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_22_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",22,E,2002-11-23,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2742,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_22_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",22,F,2003-07-19,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2743,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_23_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",23,A,2010-08-04,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2744,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_23_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",23,B,2001-10-04,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2745,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_23_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",23,C,2012-08-06,GFA INCL BW:40 SF ,blank,"GFA INCL BW:40 SF ,blank",40,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2746,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_23_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",23,D,2006-09-14,GFA INCL BW:40 SF ,blank,"GFA INCL BW:40 SF ,blank",40,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2747,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_23_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",23,E,2001-03-08,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2748,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_23_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",23,F,2003-09-19,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2749,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_26_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",26,A,2020-09-21,blank,BW:19 SF (GI/NE) / ,"blank,BW:19 SF (GI/NE) / ",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2750,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_26_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",26,B,2009-10-27,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2751,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_26_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",26,C,2006-07-10,GFA INCL BW:40 SFCPS 10 ON 2/F ,blank,"GFA INCL BW:40 SFCPS 10 ON 2/F ,blank",40,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2752,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_26_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",26,D,2007-06-25,GFA INCL BW:40 SF ,blank,"GFA INCL BW:40 SF ,blank",40,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2753,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_26_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",26,E,2016-05-13,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2754,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_26_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",26,F,2003-11-06,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2755,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_28_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",28,A,2005-06-16,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2756,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_28_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",28,B,2001-06-06,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2757,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_28_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",28,C,2007-06-02,GFA INCL BW:50 SF ,blank,"GFA INCL BW:50 SF ,blank",50,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2758,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_28_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",28,D,2001-03-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2759,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_28_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",28,E,2007-04-10,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2760,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_28_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",28,F,2002-12-12,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2761,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_29_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",29,A,2007-12-18,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2762,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_29_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",29,B,2006-07-24,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2763,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_29_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",29,C,2006-05-22,GFA INCL BW:50 SFCPS 7 ON G/F ,blank,"GFA INCL BW:50 SFCPS 7 ON G/F ,blank",50,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2764,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_29_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",29,D,2010-09-10,CPS 6 ON 2/F ,blank,"CPS 6 ON 2/F ,blank",41,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2765,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_29_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",29,E,2001-03-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2766,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_29_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",29,F,2011-08-16,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2767,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_30_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",30,A,2012-02-28,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2768,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_30_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",30,B,2008-01-09,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2769,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_30_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",30,C,2009-12-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2770,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_30_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",30,D,2003-06-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2771,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_30_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",30,E,2008-08-05,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2772,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_30_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",30,F,2000-09-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2773,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_31_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",31,A,2009-04-30,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2774,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_31_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",31,B,2008-03-20,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2775,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_31_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",31,C,2009-08-14,GFA INCL BW:50 SF ,blank,"GFA INCL BW:50 SF ,blank",50,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2776,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_31_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",31,D,2003-09-30,CPS 4 ON 1/F ,blank,"CPS 4 ON 1/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2777,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_31_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",31,E,2004-01-29,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2778,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_31_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",31,F,2016-10-18,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2779,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_32_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",32,A,2006-08-17,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2780,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_32_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",32,B,2007-12-14,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2781,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_32_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",32,C,2004-11-23,GFA INCL BW:50 SFCPS 19 ON 1/F ,blank,"GFA INCL BW:50 SFCPS 19 ON 1/F ,blank",50,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2782,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_32_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",32,D,2003-07-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2783,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_32_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",32,E,2010-04-27,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2784,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_32_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",32,F,2004-01-09,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2785,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_33_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",33,A,2016-08-12,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2786,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_33_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",33,B,2014-06-18,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2787,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_33_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",33,C,2000-12-09,CPS 7 ON 2/F ,blank,"CPS 7 ON 2/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2788,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_33_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",33,D,2017-05-29,GFA INCL BW:41 SF ,blank,"GFA INCL BW:41 SF ,blank",41,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2789,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_33_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",33,E,2002-12-18,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2790,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_33_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",33,F,2005-03-29,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2791,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_36_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",36,A,2002-12-13,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2792,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_36_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",36,B,2012-09-15,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2793,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_36_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",36,C,2002-12-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2794,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_36_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",36,D,2002-12-11,CPS 9 ON 1/F ,blank,"CPS 9 ON 1/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2795,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_36_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",36,E,2011-04-14,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2796,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_36_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",36,F,2015-03-31,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2797,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_37_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",37,A,2015-03-28,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2798,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_37_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",37,B,2013-09-18,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2799,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_37_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",37,C,2018-07-16,blank,BW:41 SF (GI/NE) / ,"blank,BW:41 SF (GI/NE) / ",41,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2800,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_37_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",37,D,2016-01-26,GFA INCL BW:41 SFCPS 1 ON 1/F ,blank,"GFA INCL BW:41 SFCPS 1 ON 1/F ,blank",41,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2801,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_37_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",37,E,2011-01-24,GFA INCL BW:20 SFCPS 12 ON 2/F ,blank,"GFA INCL BW:20 SFCPS 12 ON 2/F ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2802,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_37_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",37,F,2011-01-12,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2803,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_38_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",38,A,2011-03-22,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2804,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_38_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",38,B,2005-01-10,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2805,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_38_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",38,C,2002-12-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2806,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_38_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",38,D,2001-02-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2807,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_38_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",38,E,2011-09-19,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2808,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_38_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",38,F,2004-01-27,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2809,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_39_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",39,A,2009-01-02,GFA INCL BW:19 SF ,blank,"GFA INCL BW:19 SF ,blank",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2810,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_39_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",39,B,2017-02-13,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2811,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_39_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",39,C,2002-12-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2812,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_39_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",39,D,2013-07-18,GFA INCL BW:41 SF ,blank,"GFA INCL BW:41 SF ,blank",41,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2813,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_39_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",39,E,2012-06-28,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2814,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_39_F","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",39,F,2013-04-12,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2815,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_40_A","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",40,A,2020-09-04,blank,BW:19 SF (GI/NE) / ,"blank,BW:19 SF (GI/NE) / ",19,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2816,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_40_B","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",40,B,2002-10-23,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2817,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_40_C","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",40,C,2003-08-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2818,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_40_D","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",40,D,2012-07-03,GFA INCL BW:41 SF ,blank,"GFA INCL BW:41 SF ,blank",41,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
2819,"ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街_40_E","ELLERY TERR,GOOD SHEPHERD ST|雅利德樺臺,牧愛街",40,E,2007-07-05,CPS 17 ON 2/FGFA INCL BW:20 SF ,blank,"CPS 17 ON 2/FGFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
