,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,has_FR,roof,has_roof,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
0,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",14,B,1995-11-01,CPS 49 ON G/F ,blank,"CPS 49 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_14_B"
89,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道",15,B,1996-02-17,CPS 65 ON LG/F ,blank,"CPS 65 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道_15_B"
91,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",12,B,1996-03-01,CPS 3 ON G/F ,blank,"CPS 3 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_12_B"
92,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道",1,A,1996-03-19,CPS 39 ON 1/F ,blank,"CPS 39 ON 1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道_1_A"
93,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",7,B,1996-03-27,CPS 215 ON B/F ,blank,"CPS 215 ON B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_7_B"
95,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",17,E,1996-03-22,CPS 6 ON LG/F ,blank,"CPS 6 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_17_E"
96,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",13,5,1996-03-21,CPS 2N5 ON CP2/F ,blank,"CPS 2N5 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_13_5"
97,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",31,A,1996-03-18,+RF:1659 SFCPS 338 ON 1/F ,blank,"+RF:1659 SFCPS 338 ON 1/F ,blank",,False,,False,False,1659,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_31_A"
98,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道",4,A,1996-03-28,CPS 132 ON 2NDBASEMENT ,blank,"CPS 132 ON 2NDBASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道_4_A"
99,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",2,E,1996-03-29,CPS U52 & U53+TERR:313 SF+YD:264 SF ,blank,"CPS U52 & U53+TERR:313 SF+YD:264 SF ,blank",,False,,False,False,,False,False,,False,,False,,False,264,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_2_E"
100,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",5,D,1996-03-21,CPS B73 ON 1LG/F ,blank,"CPS B73 ON 1LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_5_D"
101,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",5,11,1996-04-03,CPS 17 ON CP4/F ,blank,"CPS 17 ON CP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_5_11"
102,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",18,B,1996-04-10,CPS 6 ON G/F ,blank,"CPS 6 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_18_B"
103,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",20,E,1996-04-03,CPS L87 ,blank,"CPS L87 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_20_E"
105,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",4,D,1996-04-02,CPS A77 ON 2LG/F ,blank,"CPS A77 ON 2LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_4_D"
106,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",18,3,1996-04-09,CPS 27 ON CP3/F ,blank,"CPS 27 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_18_3"
107,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道",23,1,1996-04-03,CPS 35 ,blank,"CPS 35 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道_23_1"
108,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",2,A,1996-04-10,CPS 69 ON LG/F ,blank,"CPS 69 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_2_A"
109,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道",9,B,1996-03-30,CPS 16 ON LG/F ,blank,"CPS 16 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道_9_B"
110,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",10,C,1996-04-02,CPS L17 ,blank,"CPS L17 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_10_C"
111,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",4,2,1996-04-03,CPS 2S10 ON CP2/F ,blank,"CPS 2S10 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_4_2"
112,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",7,E,1996-04-12,CPS 41 ON LG/F ,blank,"CPS 41 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_7_E"
113,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",16,C,1996-04-19,CPS B61 ON 1ST LG/F ,blank,"CPS B61 ON 1ST LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_16_C"
114,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道",18,B,1996-04-13,CPS 11 ON 1ST LG/F ,blank,"CPS 11 ON 1ST LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道_18_B"
116,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",5,D,1996-04-19,CPS B73 ON 1LG/F ,blank,"CPS B73 ON 1LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_5_D"
117,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",16,2,1996-04-03,CPS 3N34 ON CP3/F ,blank,"CPS 3N34 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_16_2"
118,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",3,A,1996-04-11,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_3_A"
119,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",9,B,1996-04-15,CPS 256 ON1ST BASEMENT ,blank,"CPS 256 ON1ST BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_9_B"
120,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",5,A,1996-05-06,CPS B82 ON 1ST LG/F ,blank,"CPS B82 ON 1ST LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_5_A"
121,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道",2,D,1996-04-19,CPS 18 ,blank,"CPS 18 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道_2_D"
122,"SERENE VILLA,PERKINS RD|寧苑,白建時道",3,whole floor,1996-04-17,CPS 7 ,blank,"CPS 7 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SERENE VILLA,PERKINS RD|寧苑,白建時道_3_whole floor"
123,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",13,F,1996-04-23,CPS L55 ,blank,"CPS L55 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_13_F"
124,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道",2,B,1996-03-16,CPS 19 ,blank,"CPS 19 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道_2_B"
125,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",9,A,1996-04-23,CPS 253 ON2ND BASEMENT ,blank,"CPS 253 ON2ND BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_9_A"
126,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",15,C,1996-04-25,CPS A81 ON 2ND LG/F ,blank,"CPS A81 ON 2ND LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_15_C"
127,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",6,D,1996-04-25,CPS A4 ON LG/F ,blank,"CPS A4 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_6_D"
128,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道",15,A,1996-04-29,CPS 152 ON2ND BASEMENT ,blank,"CPS 152 ON2ND BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道_15_A"
129,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道",17,2,1996-05-10,CPS 32-33 & 43 ,blank,"CPS 32-33 & 43 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道_17_2"
130,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",15,D,1996-05-02,CPS A108 ON LG/F ,blank,"CPS A108 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_15_D"
131,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",20,C,1996-05-01,DUPLEX UNITCPS L79 ,blank,"DUPLEX UNITCPS L79 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,True,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_20_C"
132,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",11,A,1996-04-23,CPS 162 & 163ON 1ST BASEMENT ,blank,"CPS 162 & 163ON 1ST BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_11_A"
133,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",1,A,1996-05-06,CPS 71 ON1ST BASEMENT ,blank,"CPS 71 ON1ST BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_1_A"
134,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",15,B,1996-05-15,CPS 286 ON1ST BASEMENT ,blank,"CPS 286 ON1ST BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_15_B"
135,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",7,A,1996-04-29,CPS 144 ON1ST BASEMENT ,blank,"CPS 144 ON1ST BASEMENT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_7_A"
136,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",10,10,1996-05-09,CPS 1S28 ON CP1/F ,blank,"CPS 1S28 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_10_10"
137,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",5,A,1996-05-20,CPS L50 ,blank,"CPS L50 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_5_A"
138,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",16,A,1996-05-06,CPS 140 & 141ON 1ST B/F ,blank,"CPS 140 & 141ON 1ST B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_16_A"
139,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",19,B,1996-05-06,CPS 5 ON 2ND LG/F ,blank,"CPS 5 ON 2ND LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_19_B"
140,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道",19,B,1996-05-06,CPS 131 ON 2ND B/F ,blank,"CPS 131 ON 2ND B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道_19_B"
141,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",17,A,1996-05-21,CPS C96 & C97CAR PARK C LEVEL ,blank,"CPS C96 & C97CAR PARK C LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_17_A"
142,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",11,1,1996-05-16,CPS 3S15 ON CP3/F ,blank,"CPS 3S15 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_11_1"
143,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",7,A,1996-05-11,CPS 7 ON LG/F ,blank,"CPS 7 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_7_A"
144,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",2,A,1996-04-10,CPS 69 ON LG/F ,blank,"CPS 69 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_2_A"
145,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑",15,B,1996-05-23,CPS 13 ON G/F ,blank,"CPS 13 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑_15_B"
146,"SWISS TOWERS(Block 4),TAI HANG RD|瑞士花園4座,大坑道",15,H,1996-05-01,CPS 37 ON LG/F ,blank,"CPS 37 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 4),TAI HANG RD|瑞士花園4座,大坑道_15_H"
147,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",11,C,1996-05-01,CPS B33 ON 1ST LG/F ,blank,"CPS B33 ON 1ST LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_11_C"
148,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",31,B,1996-05-01,CPS 158 ON 1ST B/F ,blank,"CPS 158 ON 1ST B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_31_B"
149,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",2,12,1996-05-01,CPS 2S18 ON CP2/F+F/R ,blank,"CPS 2S18 ON CP2/F+F/R ,blank",,False,,False,True,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_2_12"
150,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",13,A,1996-05-01,CPS 216 ON 1ST B/F ,blank,"CPS 216 ON 1ST B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_13_A"
151,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",6,F,1996-05-01,CPS 11 ON LG/F ,blank,"CPS 11 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_6_F"
152,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",18,A,1996-05-01,CPS 10 ON 2ND LG/F ,blank,"CPS 10 ON 2ND LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_18_A"
153,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道",17,B,1996-05-01,CPS 29 ON B/F ,blank,"CPS 29 ON B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道_17_B"
154,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道",10,C,1996-06-01,CPS 97 ON UG/F ,blank,"CPS 97 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道_10_C"
155,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道",11,B,1996-06-01,CPS 16 ON 2ND LG/F ,blank,"CPS 16 ON 2ND LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 8),PERKINS RD|嘉雲臺8座,白建時道_11_B"
156,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",23,B,1996-05-01,CPS 288 & 289ON 1ST B/F ,blank,"CPS 288 & 289ON 1ST B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_23_B"
157,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道",7,A,1996-05-01,CPS 7 ON LG/F ,blank,"CPS 7 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 2),BOYCE RD|永安閣2座,布思道_7_A"
158,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",10,11,1996-05-01,CPS 1N4 ON CP1/F ,blank,"CPS 1N4 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_10_11"
159,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",20,C,1996-05-01,CPS 26 ON G/F ,blank,"CPS 26 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_20_C"
160,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",19,12,1996-06-01,CPS 1N27 ON CP1/F ,blank,"CPS 1N27 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_19_12"
161,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",5,11,1996-04-01,CPS 4S17 ON CP4/F ,blank,"CPS 4S17 ON CP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_5_11"
162,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",5,C,1996-05-01,CPS B7 ON 1ST LG/F ,blank,"CPS B7 ON 1ST LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_5_C"
163,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道",5,B,1996-06-01,CPS 36 ON LG/F ,blank,"CPS 36 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道_5_B"
164,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",14,B,1996-06-01,CPS 86 ON B1/F ,blank,"CPS 86 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_14_B"
165,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",21,B,1996-06-01,CPS 87 ON LG/F ,blank,"CPS 87 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_21_B"
166,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑",2,B,1996-06-01,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE HEIGHTS,TAI HANG DR|碧蘭閣,大坑徑_2_B"
167,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道",4,2,1996-06-01,CPS 22 ON C2/F ,blank,"CPS 22 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道_4_2"
168,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",10,B,1996-05-01,CPS 75 & 76 ON B2/F ,blank,"CPS 75 & 76 ON B2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_10_B"
169,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",4,A,1996-05-01,CPS 249 ON B1/F ,blank,"CPS 249 ON B1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_4_A"
170,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道",12,D,1996-06-01,CPS 99 ON UG/F ,blank,"CPS 99 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道_12_D"
171,"SERENE VILLA,PERKINS RD|寧苑,白建時道",G,whole floor,1996-05-01,CPS 1 ,blank,"CPS 1 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SERENE VILLA,PERKINS RD|寧苑,白建時道_G_whole floor"
172,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道",17,2,1996-06-01,CPS 32 33 & 43 ONC1/F ,blank,"CPS 32 33 & 43 ONC1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block B),CHUN FAI RD|愉富大廈B座,春暉道_17_2"
173,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",3,C,1996-06-01,CPS B57 ON 1ST LG/F ,blank,"CPS B57 ON 1ST LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_3_C"
174,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",6,C,1996-06-01,CPS L70 & L71 ,blank,"CPS L70 & L71 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_6_C"
175,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",11,B,1996-05-01,CPS 55 ON LG/F ,blank,"CPS 55 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_11_B"
176,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",4,12,1996-06-01,CPS 2S11 ON CP2/F ,blank,"CPS 2S11 ON CP2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_4_12"
